"stp with the global climate change, put your efforts toward selling the sizzel ev's and pv's the key is more homes with solar #solarchat", 1
"leo's climate change documentary is so epic. he's amazing.", 1
"#halloween's ok but if you really wanna get scared watch the new climate change doc with  ", 1
"that climate change story you've always wanted to tell?  now's the time. #climateaction film contest.  ", 1
"before the flood - national geographic - join leonardo dicaprio as he explores the topic of climate change.  ", 1
"climate change is not the only thing of importance going on in the world. role of govt is not to try to be the sun.", 1
"if scientists can't convince the us that climate change is real, how can its citizens convince eachother to change?", 1
"adapting to climate change..  ", 1
"we don't need to be an indigenous person to show support. its time to treat the native right and take climate change seriously #nodapl", 1
"be sure to personally invite me to this like you said you did at the climate change forum. never got it  ", 0
"the main goal is to protect species from over fishing and allow them to repopulate, not to protect them from global warming", 0
"my little owlette saved halloween, the election, climate change, and negativity. she's so special!!!  ", 0
"i want this but i live in texas and every season is now global warming  ", 0
"remember when #trump bragged about committing sexual assault, disregarded the geneva conventions, and called climate change a hoax?", 1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"lois barber: nuclear weapons, climate change reasons to back clinton: trump has called for a huge military bu...  ", 1
"if you haven't watched this yet you really need to. climate change is only going to get worse.  ", 1
"and people say global warming doesn't exist. so that's why we have summer weather in fall right? okay.    ", 1
"nigga asked me what's my inspiration i said global warming", 0
"that's crazy that some politicians still don't believe in global warming.", 1
"polar bears for global warming. fish for water pollution.  ", 0
"#climatechange: for new york, climate change is an immediate existential threat.:  ", 1
"thank you for the eye opening documentary. if you want a real and true portrait of climate change watch #beforetheflood now!!", 1
"#sdg13 is a call to take urgent action to combat #climate change and its impacts. join the movement:  ", 1
"supreme court, building on healthcare, climate change...#buthillarysemails", 1
"is this climate change or just weather?", 0
"#halloween's ok but if you really wanna get scared watch new climate change doc with  ", 1
"leo dicaprio whining about his future kids not being able to see snow when the best way to stop climate change is to not have kids. ", 1
"national geographics climate change documentary with leonardo dicaprio is now on youtube  via #thenextweb", 0
"glaciers for global warming  ", 0
"highly recommend #beforetheflood documentary on climate change for a truly terrifying wake up call this halloween.  ", 1
"keynote: modeling impacts of climate change- what are information needs? tim carter finnish env institute #sasas2016  ", 1
"soils help to combat and adapt to climate change by playing a key role in the carbon cycle  via ", 1
"that's right. aqueduct has an indoor studio. with climate change we can expect more aberrations at belmont in the future.", 1
"why do people defend the leading cause of climate change, deforestation, pollution etc get over it it's meat", 1
"leonardo dicaprio's documentary on climate change slays!  give it a watch on youtube!", 1
"natgeos climate change documentary with leonardo dicaprio is now on youtube  by #jokoanwar via ", 0
"are we ready to take the necessary steps to reduce climate change through revolutionary energy evolution? #cop22", 1
"#beforetheflood a documentary on climate change   ", 0
"meet the unopposed assembly candidate who says climate change is a good thing that hurts 'enemies on the equator'  ", 0
"meet the unopposed assembly candidate who says climate change is a good thing that hurts 'enemies on the equator'  ", 0
"if you think climate change is a figment of your imagination watch this   ", 1
"we need to educate local communities about climate change &amp; local strategies to tackle it- mr mungwe. ", 1
"man has no significant effect on climate! hence the name change from global warming hoax to climate change hoax!  ", -1
"rest assured, wine lovers, your favourite tipple will adapt to climate change  ", 0
"makes a free movie to raise awareness about climate change  #9gag", 0
"video lecture: the crisis in syria and role of climate change  ", 0
"you might mention that hilary clinton strongly endorses science and believes climate change is real.", 1
"#china briefing: china acting on climate change:  provides the full transcript of the s...  ", 0
"been watching #beforetheflood this evening, i hope it helps inspire people to act to stop climate change - now!  ", 1
"im telling u obama is behind it cuz global warming issues. 2 in matter of weeks. we've never had this  ", 0
"1st november??? surely no such thing as #global warming  ", 0
"what if this is the angle with which we can create a coherent response to climate change?", 0
"press. #clinton emails. #trump calls global warming a chinese hoax. clinton emails. trump praises #putin and", 0
"hilary should appoint barak and matt to handle climate change.", 0
"meaning the climate change pact likely has massive kickbacks for china", 0
"a high of 74 today the first day of november yep global warming is fake", 1
".trump doesn't believe in global warming, china is even telling him he's wrong", 1
"time for christmas music...but global warming won't let me get in the mood", 1
"november 1 the high is 85 and the dude running for president doesn't think global warming is real", 1
"cartoon: if the media covered climate change the way it covers hillary's email  ", 1
"i hope global warming keeps it 84 and sunny in southern florida for the rest of our lives.", 0
"th teaser for guilt trip a climate change film with a skiing problem is dropping today.  the  ", 0
"and says climate change is a hoax. this will ensure america will be the bully that destroys earth. ", 1
"not this year apparently, global warming kill us all", 1
"thank you global warming for giving us nice weather in november", 0
"pls don't tell my global warming isn't real when the high today is pushing 90 degrees ", 1
"in 4 days the most ambitious climate change agreement in history enters into force. have you read...  ", 0
"hmmmm climate change isn't real!  ", -1
" let's zero out climate change with nature &amp; agriculture instead #mohempkenya snippet  ", 1
"question 1: do u like smoking weed? 2: do you hate paying taxes? 3: do you think global warming is just a big ol ho  ", 0
"niggas asked me what my inspiration was, i told'em global warming, you feel me? #cozy", 0
"it's 80 degrees on november first climate change is real we're in a drought the reef is dead bees are dying donald trump might be president", 1
"i don't know why people are happy over the fact it's 70 degrees out in november. it's called global warming.", 1
"exxon mobil sued over climate change cover-up  by  via back #jill &amp; support renewables", 1
"china criticizes trump's plan to exit climate change pact... china!! dude?!   ", 1
"thoughts on #beforetheflood + global warming in the next #vlog? ;-)  ", 0
"if you don't believe in global warming now then i truly don't know what to tell you", 1
"centrica is a world leader for action on climate change  |  ", 1
"he lectures poor americans about climate change while leaving a million x bigger carbon footprint.", 0
"because if you are a denier of climate change, you are a denier of your own existence.", 1
"so apparently what global warming means for me is spending a lot of time being furious that it's warm &amp; sunny #iwantfall", 0
"niggas asked me what my inspiration was i told em global warming", 0
"'s #beforetheflood is such a masterpiece. never knew so many things were associated with global warming.", 1
"sorry. i don't believe in climate change. i think it's a big sham to get more tax dollars that should be going elsewhere.", -1
"who the fuck taught to monopolize global warming... i'm spending $4.25 on a powerade to keep my ass alive in this heat", 0
"before the flood is a documentary about climate change and global warming, narrated by leo dicaprio as un's messenger of peace (not actor).", 0
"minnesota?? i want fall weather not winter weather. this is global warming at its finest ", 0
"74 in november. s/o climate change", 0
"the chinese understand what's at stake here.  in rare move, china criticizes trump plan to exit climate change pact  ", 1
"12 reports to read before the #climate summit | climate home - climate change news  via #actonclimate", 1
"too bad this normally intelligent man believes that the world is ending due to global warming which is the fault of  ", -1
"like police brutality or global warming or animal endangerment. not something petty like a damn green cup.", 1
"watch before the flood, an urgent call to arms about climate change  #misc #feedly", 1
"when the weather is 75 degrees+ in november but you're also worried about climate change. #climatechange #weather  ", 1
"if you aren't watching leonardo's documentary on climate change then wyd", 0
"importance of climate change emergency prep work  ", 1
"you can watch leonardo dicaprio's climate change documentary right here #climatechange  ", 0
"trump has secret island where he is making climate change accelerator!", 0
"government has failed  'australian business woefully unprepared for climate change post paris agreement' #auspol  ", 1
"1999: you'll die due the y2k bug. 2008: ditto, climate change. 2016: all you own will be hacked. not quite, say i  ", -1
"i used to look the other way at climate change issues, till i had to pay attention. it's real and saddening. we are killing everything.", 1
"leo dicaprio is seriously concerned about climate change. except when canne film festival is on. then he's concerned about boats and pussy.", 0
"sppi is a green advocate and helps in the preservation of more trees to help curb climate change.  #exteriorpainters", 1
"i do not understand how people still don't believe in climate change", 1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"is climate change sexist?   ", 0
"rbreich: i'm often told that climate change is a middle-class issue, and the poor care more about jobs and wages.   ", 0
"first day of november and the high was 88 degrees. good thing climate change isn't real.", 1
"i don't think rubio is gonna lose although i'm not afraid to say he doesn't have my vote. 2017 and still denying climate change", 1
"v upset on this, the most beautiful day of 2016, because a) i didn't bring my camera to campus and b) climate change is terrifying", 1
"we rly need to start listening to leonardo dicaprio because global warming is real &amp; happening like how tf is it 80 degrees in november", 1
"what sparked global warming? people did. heres how.  ", 1
"here's how to watch leonardo dicaprio's climate change documentary for free online   ", 0
"the russians did it - oh wait, is this when we blame global warming", -1
"fact? i think #geo #engineering is mainly to try to get a grip of climate change personally", 0
"of course one candidate believes in the science of climate change the other dismisses it.", 1
"thanks for the great documentary on climate change. it really hit home! please check out this project  ", 1
"it's november is wisconsin and i just mowed my lawn. if this is a result of global warming, then we're on the right track!", 0
"i voted!!! yes i voted for the crooked nasty evil one! mostly because she believes global climate change is real. #imwithnasty", 1
"happy november the high temperature is still in the 80s global warming is real and the natural progression of time means nothing", 1
"i certainly agree 2 the climate change argument, interconnectedness is not a threat.  ", 0
"oil &amp; gas as part of the solution to global warming: materials. read  ", 1
"in my opinion,climate change is nothing more than a way 2 remove our money from our pockets 4 their greeny projects  ", -1
"re  why should we invest in retirement when there's a high chance we'll die young from climate change?", 1
"asshole leo dick-crappio made a climate change film(yawn). no one cares. still, i put him on lifetime shunlist.  ", -1
"i can't believe people actually believe climate change isn't real. wow. we do deserve to become extinct.", 1
"more aviation fuel burned impacting the climate change hoax", -1
"except this one chick who's watching that leonardo dicaprio documentary about climate change. #boo #nochicagopride #scienceisbad", 0
"i'm just gonna put this out there.. if you don't believe in climate change or that racism doesn't exist, just unfollow me from life.", 1
"#donaldtrump and #hillaryclinton need to get the message that the answer to global warming is not nuclear winter!", 1
"global warming. look up the origin - agenda 21 - 'one common enemy.'", 0
"took me a while to get to this, thanks so much. scary how 'climate change' has sort of lost its sexiness in the media meanwhile...", 0
" putin got to you too jill !  trump doesn't believe in climate change at all  thinks it's s hoax", 0
"guys, go watch national geographic / l. dicaprio's doc on climate change, before the flood. it's free so no excuses.  ", 1
"how do people argue climate change??", 1
"standing rock, climate change, bees becoming endangered, political corruption, &amp; ppl still would rather watch the kardashians and be sheep.", 1
"climate change is the greatest issue facing our generation and world.", 1
"fuck you guys global warming is serious as hell.", 1
" no, it is when hell freezes over - climate change!", 0
"#climatechange -  here's how to watch leonardo dicaprio's climate change documentary for free online", 0
"the blunt truth about the politics of climate change is that no country will want to sacrifice its economy in...  ", 0
"it is complete madness to think humans can alter climate change, king canute tried, &amp; look what happened to him. glug, glug.", -1
"pretty sure i saw an article saying that we'd get more global warming after brexit. maybe it was on a bus?", 0
"overfishing could be the next problem for climate change   ", 1
"go ahead : recognised by carbon disclosure project for continuous improvement in tackling climate change //channels.feeddigest.com/news?id=", 1
"proportionally, human sources climate change is enormous. climate changing rapidly.", 1
"coal restrictions are via executive actions. donald will undo obama's actions. horrible climate change. it's not cog diff.", 1
"anybody who denies climate change, an existential threat to our society, is not qualified to lead at all at any social level.", 1
"overfishing could be the next problem for climate change  via ", 1
"says we must stop dakota pipeline. says we must 'reroute.' who's got the better legacy on climate change? your call!", 1
"before the flood--leonardo dicaprio speaks to scientists &amp; world leaders about climate change  #climatechange", 1
"new blog up about soil carbon sequestration as a climate change solution and vehicle for ecological restoration:  ", 0
"$v #treeh:here's one effective solution to climate change: put a price on carbon.   ", 1
"20)unchecked climate change &amp; a future where they may starve, lacking water and food.", 1
"the effects of climate change are all around us if youre only willing to open your eyes.'  via ", 1
"they asked what my inspiration was, i told em global warming.", 0
"check out the new documentary at youtube channel: before the flood. on climate change, with  ", 1
"finally done with the uncc: introductory e-course on climate change. thanks ", 0
"kinda makes you think that the goal of enviros isn't really to fight climate change.  ", 0
"good morning everyone except not those annoying orange climate change ppl", -1
"12 #globalgoals are directly linked to climate change. the #parisagreement is...  by #climatereality via ", 1
"12 #globalgoals are directly linked to climate change. the #parisagreement is...  by #climatereality via ", 1
"global warming has actually been calm we're still at like 12 degree weather everyday", 0
"the vita green impact fund is exactly the right investment vehicle for #sdgs &amp; climate change mitigation  ", 1
"cold weather is my time to shine and global warming is really messing that up for me.", 0
"why do we project what climate change will look like 30 years from now? why not 1 year?", 0
"i feel like ending world hunger, saving animals from extinction, solving our climate change problem, and reforming our judicial system today", 1
"there's gotta be at least a 70% correlation between who's wearing sweatpants on campus right now and who believes climate change is a myth", 0
"..........and farting is the blame for global warming, jack a$$...i don't believe in global warming...just so you know!", -1
"keep in mind it's november and it's the midwest. you, know, that climate change thing. the one that's not a chinese hoax. ", 1
"it took 89 degree temperature in november and ocean reefs to die for y'all to realize global warming does,in fact, exist.", 1
"it's the beginning of november n i'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"talk about climate change!  ", 1
"so we do our own thing. we will be the generation that provides the most jobs while also being aware of the wealth gap and climate change", 1
"in all seriousness. them hoes adapting and it's not hard for them because of global warming ", 0
"former bsf grantee dr. doron holland has developed a fruitful way to combat climate change.  ", 1
"effects of climate change, fourth water revolution is upon us now   ", 1
"sorrow and misery, climate change, instable financial systems, ... - something is going wrong #world", 1
"out here in short sleeves in november, global warming is pretty great so far", 0
"yes! imagine all the money wasted. trump's plan to ditch payments for climate change will save us billions!!", -1
"the climate change racket has lost force #podestaemails26  ", 0
"if you are one of many that don't even believe in global warming then honestly get ur head in the game its obviously real", 1
"climate change is fake #iamright", -1
" 'denies climate change?' i don't know a single person who 'denies' changes...  its the manmade part we deny you idiot", -1
"say what you want but he'll definitely take care of global warming... via /r/funny  ", 0
"just watched leonardo dicaprio's excellent and eye-opening documentary on climate change entitled 'before the...  ", 1
"trump said climate change does not exist. you just contradicted yourself. clean environment means no coal/oil/fracking", 1
"please stfu, global warming isn't real  ", -1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"potus trump can take care of climate change hillary i mean after all if he can take care of u, the devils spawn, wh  ", 0
"some customer: the weather outside is so weird!! it's hot!! me: yeah, climate change has affected us  them: maybe  the fuck?? maybe?? no bih", 1
"niggas asked me what my inspiration was, i told em global warming, you feel me? #cozy", 0
"#beyondtheflood an apathetic attitude toward climate change, will destroy the future of our planet!", 1
"clown preaches fear from the altar of man-made global warming:  #climate", -1
"if taking an env geography class has done one thing for me it has allowed me to shitpost more efficiently in /pol/ climate change threads", 0
"mine knows global warming is a figment of the liberal media", -1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"if you don't believe global warming is a real thing please explain to me why we have 80 degrees days in november", 1
"to really make it global warming you need to mention how it's the worse rain in years", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"blamed global warming for the world series rain delay.", 0
"mereka, borjuis, dengan konsumsi tumpah ruah, mobil pribadi dengan ac dingin, kamar dingin, mungkin tdk trll mrskn efek climate change.", 0
"news paper headline:  chicago cubs being celebrated as heroes after reversing climate change by making hell freeze over.", 0
"lol 'climate change is serious guys'  do something about it", 1
"tinder that this drought is over does not mean the actual drought from global climate change is over", 1
"i'm sure goodell will blame global warming.", -1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"right now, i'm contributing to global warming.   i should stop", 0
"nee enna ramanan sir eh ?? dae naayae unaku enna theriyum climate change pathi ??? daily firstu nee kuli", 0
"these global warming crackpots have lost it! join us &amp; enlist at  patriot central awaits.  ", -1
"fatih birol #nytenergy '. 2/3 if the climate change will have to come from the energy sector  ", 0
"a former independent whose debut interview declares 'reagan is out' and a moderate for climate change?", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"human-caused global warming contributed strongly to record 'snow drought' across the westernmost u.s. in 2015  ", 1
"leonardo dicaprio's fantastic new documentary on climate change is now free (legally) to watch  ", 1
"stoving carbon in soils of crop, grazing &amp; rangelands offers ag's highest potedtial source of climate change mitigation.", 1
"with ongoing climate change, expect more warm falls and winters in the future.  ", 1
"correct!!! how many ideas on combating climate change been offered from either of these poor candidates? neither dares address", 1
"i don't know. could it be climate change?", 0
"we don't have the liberty, or the time to debate climate change.' 'before the flood' has its flaws, but it is still extremely important.", 1
"what are they smoking? green party blames world series rain delay on global warming  via #climatecon", -1
"ship made a voyage that would not have happened without global warming   ", 1
"ship made a voyage that would not have happened without global warming   ", 1
"weather channel video uses young kids to promote global warming fear mongering   ", -1
"ship made a voyage that would not have happened without global warming   ", 1
"you are supposed to call it climate change- get with the program", 0
"#cwparis  take a look at what else the climate change protesters in copenhagen are promoting.", 0
"this is where changing the term 'global warming' into 'climate change' is helpful. so, co2 causes colder winters .  ", 1
"daily reminder that air pollution kills over 6 mil a year, global warming will kill millions, and trump has vowed to rip up paris agreement", 1
"want to stop climate change, see #beforetheflood at your university...  by #leodicaprio via ", 1
"leo dicaprio's new film 'before the flood' is a sweeping look at climate change | mnn - mother nature network  ", 1
"watch before the flood travels the world to tackle climate change  ", 1
"- worried about climate change while creating isis! ", -1
"do people still believe climate change isn't real?", 1
"china says #donaldtrump is the hoax, not climate change.  ", 1
"everyone should go watch leonardo dicaprio's documentary 'before the flood' it showcases extensive research on climate change", 1
"recom reading: report interested energy, climate change &amp; economy and policy transition requirements.  ", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"thankfully were not spending dollars on insignificant problems like poverty, hunger and climate change.", 1
"checking in on the weather. unseasonably warm here in ny.70! it's not global warming it's the heat of trumps anger #electionday", 0
"i did get duped into climate change denial twitter... never going to do that again!", 0
"if u aint concerned with global warming my nigga, u should be", 1
"how the heck do people not believe in climate change? get your head out of your booty", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"help me stop texas repubs who want to abolish the u.s. dept. of education &amp; call for teaching all sides of evolution and climate change.", 1
"join eco dir. erick shambarger free movie before the flood, dicaprio's climate change movie tonight, 7pm at uwm.   ", 0
"clouds are impeding global warming... for now  ", 1
"the weather channel video uses young kids to promote 'global warming' fears - 'dear mom &amp; dad, climate change...'  ", -1
"is climate change real?' mixed the words up - should read 'climate change is real.' #climatechange  ", 1
"australian governments used climate change weather destruction to attack renewables #parisagreement", 1
"the american public understands that climate change is real and caused by humans. it's time to #actonclimate.  ", 1
"if you haven't watched climate change documentary 'before the flood' you have to! he knows what he's fighting for! ", 1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"if trump wins that means america, the most powerful country in the world, will have a president that believes climate change doesn't exist", 1
"global warming. how warm is it up there?", 0
"is a great voice for climate change not bcz he's a household name but bcz he's an everyman, curious and afraid. #beforetheflood", 1
"i went to a bill clinton speech where he did nothing but highlight her policies about climate change, student debt, jobs", 0
"who said she would not? enjoy more wars, more fracking, more climate change, more surveillance!", 1
"global warming is a natural phenomena...if it weren't, we'd still be covered in ice", -1
"paris agreement in force today. nz among the first to ratify. big day in the climate change battle. #parisagreement  ", 1
"it's hard to believe that they're people out there that think global warming is a hoax.", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"if their want to vent, lay-luhan will close the door turn off the lights, sit on the bed while ignite lightstick for climate change.", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"how does one not believe in global warming?", 1
"the epa reports are damning on climate change", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"apparently in the alien franchise, they ended global warming in 2016. meanwhile in reality....", 0
"#beforetheflood is an absolute must-see. it's scary that china is doing so much more than the us to stop climate change.", 1
"2000 head of csiro said all 5 computer models had failed on global warming, not even a 1c rise 200y", -1
"synergize - the #cop process tackling climate change goes hand in hamd with implementation of #newurbanagenda  ", 1
"#bbcbreakfast 20secs on climate change - no opinion / reaction, 40 secs + disdain on dave worm, #weakbbc", 0
"kind of already is, climate change and pollution and species going extinct, we were given paradise and are blowing it (up) pun", 1
"#accordodiparigi stop sussidi a fonti fossili contro climate change.  ", 0
"desde codex: #dyk how climate change is influencing #foodsafety? salmonella spreads due to extreme heat and precipitations events #parisagr", 1
"global warming is real. guys i'm super cereal.", 0
"there's only 1 ballot measure to fight climate change this election. and environmental groups oppose it  ", 1
"eight #photographers discuss the effects of climate change and why we should protect our planet  ", 1
"must-watch: leonardo dicaprio's climate change movie 'before the flood' -   ", 1
"eight photographers discuss the effects of climate change and why we should protect our planet  ", 1
"pretty sad really how much the earth is being destroyed by humans and climate change #beforetheflood", 1
"please vote 4 hillary on tuesday. she's the only 1 who can beat trump. trump will ruin the us &amp; earth (he doesn't believe in global warming)", 1
"when asked about climate change, hillary clinton stated that she will 'deliver on the pledge' president obama made to combat global warming", 0
".you people do not understand climate change. decades. centuries. millions of years.  #climate", 0
"also, climate change is resl", 1
"the thing about the ice melts taking place right now is that it isn't a linear response to global warming its a quadratic relationship", 1
"donald trump wants to build a wall  to save his golf course from global warming | dana nuccitelli  ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"list of excuses for the pause in global warming  ", -1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"president has not been honest in acknowledging limitations of his commitment to the paris climate change agreement.  ", 0
"trump says he will cancel billions of dollars to the un for global warming. 'by the way, no one knows what happens to that money.'", 0
"this might be a matter of opinion, but climate change is real, love is love, and a woman does have right to choose.", 1
"just my two cents on the best coping strategy for vulnerable smallholders in climate change  ", 1
" so are these trails contributing to climate change, or are they 'geoengineering', which is supposed to combat it?", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"thick girl weather damn near nonexistent thanks to global warming", 0
"trump says he will cancel billions to un for global warming. by the way, no one knows wha  ", 0
"and thinks climate change is a hoax", 0
"#3novices : oceanographic training centre getting ready oceans play a big role in studying climate change and weather forecasting patterns.", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"#rememberwhentrump said global warming is a myth created by china", 1
"'climate change' =excuse for govt control. i drive a 71 caddy that gets 9 mpg. a tesla is worse but 'good' to the left", -1
"#rememberwhentrump said climate change was a chinese hoax", 1
"global warming should really be the #1 thing on everyones mind  ", 1
"the paris climate change agreements are a great place to work from as we move towards true sustainability.  ", 1
"will paris deal tackle climate change? some of the most positive facts i've seen of late. excellent   ", 1
"watch the climate change documentary by leonardo dicaprio 'before the flood' {full movie}  national geographic   ", 0
"haarp 2015 reveals climate change  via ", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"factcheck: worlds biggest oil firms announce miniscule climate change fund  via ", 1
"what would it be if there's anything we should be more concerned about the earth other than global warming?", 1
"i know jesus really coming in on a cloud the way climate change is. lol its 80 in november. shessssssh", 0
"i just joined in combating climate change. take action #beforetheflood  ", 1
"they asked what my inspiration was and i said global warming.. like nigga i'm cozy", 0
"when jimi hendrix sang about climate change in 1967:  ", 0
"are these the innovations that will save us from climate change?  via ", 1
"youre supposed 2 fight for #peopleoverprofits &amp; climate change. fight against major co  ", 1
"brace yourself for a bitterly cold winter, as climate change shifts the polar vortex   ", 1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"im creating a new think tank for climate change, would you join and post your tweet also at  ?", 1
"what! i telling everyone global warning   pay attention to climate change everyone, seriously   ", 1
"to deal with climate change we need a new financial system  ", 1
"global warming is honestly freaken scary", 1
"#beforetheflood  everyone must watch this!! people must understand global warming is very real   ", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"i cannot believe that in this day and age there are still people denying that climate change is a reality. #beforetheflood", 1
"more inclusive society, better gun laws, experienced leadership, climate change, economy, higher min wage, anti fear, creativity, hrc", 1
"it's november 5th and i just played a round of golf... i love global warming!", -1
"the 'skeptical environmentalist' takes on climate change in the controversial doc, cool it   ", 0
"climate change editor vice news: this position is the chief creative voice for our climate coverage  #climatechange", 0
"so what are you doing about climate change?", 1
" great sat night documentary to watch. had no idea the impact of beef consumption on climate change.#beforetheflood", 1
"i just joined in combating climate change. take action #beforetheflood  ", 1
"we had a way to get our guys into orbit... ares v would have flown already. priority has been on global warming sats", 0
"before you vote #greenpartyus remember that if trump wins we will have no path forward on #climate change, we can't lose 4yrs #actonclimate", 1
"...and then back to nah those folks that don't 'believe' in climate change are just nuts", 1
"i'lltake rahul gandhi so he can see global warming effected mountains so he can play role in opposition for their bettermnt", 1
"just watched #before the flood...on climate change. invite leo dicaprio on your show.", 1
"before the flood - leonardo dicaprios latest documentary about climate change! watch today:   ", 1
"it sickens me how much we can be doing for this planet and yet there are still people who don't 'believe' in global warming", 1
"the reason why there is no global consensus on climate change is that different countries have their own interests at heart. #climatechange", 1
"its possible he may be right about climate change, but then again its possible he would have been 242 ripped withou  ", 0
"to late and remember how long the u.s. denied climate change.", 1
"i hunger for copperhead snake as my mind turns to climate change.", 0
"russia hack deniers &amp; climate change deniers have a lot in common. either theyre corrupt or they refuse 2 accept universal expert findings'", 1
"the newsroom- climate change interview:  ", 0
"florida voters: this man is not a scientist either so he can't figure out global warming like the rest of us who be  ", 1
"lowkey not complaining about global warming ", 0
"enjoy this weather now because we're all about to burn in hell with global warming.' ", 1
"  well i certainly don't teach them that man made climate change is a conspiracy theory", 1
"and thanks to climate change that will become the new normal in a few decades.", 1
